,0,1,2
0,3.699073231617392,0.3456737950187197,-1.4823517985178218
1,1.9395210405461627,-3.352002831251895,1.0011668954565036
2,-2.598160362908186,-3.018121969982498,-0.3748366349781832
3,0.409649616805335,-1.4352438404149217,-3.7110998787424556
4,3.1903323743661374,-2.40323956610274,0.2149858809076549
5,1.311289557238646,-3.530818738292869,1.3467883034823354
6,-0.38275346558478496,-3.76702301437344,1.2895880713482428
7,2.7326757233587022,1.1491746959406468,2.6854945371710808
8,-3.456386219081083,-0.18986997778057393,-2.004331234123737
9,1.2662663665115446,0.6741001346260896,3.7339199907789586
10,0.4325552026954017,-3.197972801688913,2.363443664714499
11,-3.2616240609473244,2.2727287993389242,-0.4432970671061716
12,-0.0016030886473301586,3.5151146604195667,-1.9089175870660902
13,0.9443950455968247,-2.33632755714427,3.1063952651876843
14,3.2535108188871575,-1.8584296578204516,1.400323733397951
15,0.29384113429671616,-1.7579065229661905,3.580980598147404
16,0.9483335751665184,-1.9091312618661813,-3.3846537866046407
17,-3.4521337570814072,0.4052105773388367,-1.979539570514249
18,3.1970704133385817,0.6390511047936973,-2.317402523865248
19,0.5058332001063945,-1.1575591738871598,-3.7952851714488864
20,-3.5553678282699654,-1.7459811454572574,0.5575925442567079
21,-1.6673176731268926,-2.998815538406563,-2.056005141892909
22,-1.2017298389610387,2.882438626663693,2.499478537148859
23,-0.7716774766643543,3.85363658979309,0.7443110276066166
24,-1.5527544752812552,3.5151868295119866,-1.1101419247643523
25,1.4862961766700684,2.4436315156458246,-2.796352747948375
26,-1.3463202023633793,2.3202920507796923,-2.9670973546206407
27,-2.545913338412957,2.4258331645514053,1.9062158143960273
28,3.680241481685079,-0.09813653400360975,-1.5640306445777103
29,-0.9869383091870183,0.4869285570496966,-3.845627823150411
30,-3.129394822745285,-1.5890444432439736,1.9188084325357897
31,-3.6360090907661635,1.1226562897266785,1.232509937892164
32,3.0291954694673833,-1.8978906181862722,1.7949891390085926
33,-0.25928077192563853,-0.4264440260593895,3.9687427447427104
34,-2.78374466489202,-0.1857013961121376,-2.8664055247238163
35,-2.0683178281607337,3.1041161156682664,1.4444807032844074
36,3.283552687560533,1.5760247504022409,-1.65361051464169
37,-1.9818485788858589,2.3952934033981106,-2.516911941647065
38,1.8988930708322647,0.6197697390263422,3.465557758302757
39,-2.4062988521652264,1.7236655046025258,-2.6904837970728677
40,0.654547419293968,0.4331138005998313,-3.922241720193386
41,-0.9570237449690862,3.6845743448223667,-1.2280136192413238
42,-3.2242105686048723,-2.3457059045054005,0.3195778760570658
43,3.797418429928188,1.137249758371361,0.5350478998426376
44,0.9015893323273954,-3.5597057916729105,1.5860741951635744
45,0.8580841817139742,0.11572491663158216,-3.9051631567404286
46,2.8311354028852977,-0.18562976492394156,-2.8196123706821448
