,0,1,2,3,4
0,-0.9892746250891391,-2.0631086175535165,2.2503877495639566,-0.9314214453664859,2.1984375397211178
1,-1.8498471754350376,2.9697324982537494,0.8844390198751392,-0.0087473901654918,-1.7252377864045743
2,-0.06102808854362602,1.732745451437815,0.5451380497599423,0.6301688283193513,-3.5070757801120886
3,1.004712585936411,-0.6635199666757935,2.31589767970065,-2.649058316220115,1.472888946222939
4,-2.737389100773258,-0.7650972208750758,-2.7153907403553705,0.04918546567048354,0.7386210603117808
5,-1.9546112221981484,2.130919917532168,2.585903532236791,-0.2380525073667456,0.9461021090894195
6,-0.1617866977659892,-1.6501271287141528,0.45773486926439405,-2.122275030404396,-2.92187149072116
7,-2.0392318781434016,-2.876718837285423,0.03221237754531749,0.8225937708270691,1.6995069665348008
8,-1.1634548254694945,-0.2348214538093447,0.4560174030504887,1.7090145678125066,3.38563865305238
9,-2.2497029441316228,-0.2621364920644311,-0.3291103515000446,-1.461707458154292,-2.936872282889621
10,-2.019676285973117,-3.217191117770577,-0.8135307433189074,0.9412582643475323,0.1509623167826884
11,-0.7842354881220678,1.8019847812277683,1.3006704511110005,1.3582215537872837,2.932800050434366
12,1.4581586884501547,-0.7192684082903231,1.3103137827038804,1.022268551716662,-3.25491489829768
13,-1.1445648867262084,2.5752504050821794,0.814770308513015,2.690781343712024,0.392303040893665
14,-0.27216250515815815,1.4551615691383535,-0.7653849631993728,3.479303944367169,1.0569116799942146
15,1.8700452212841454,-2.4045232593873225,-2.5873924138716666,0.12626667844284287,0.1032278449453615
16,-1.7562028137242744,0.11009325782182419,-2.3493102634117826,2.661276101705043,0.5495288421646183
17,2.142650174478817,-0.6491628486424694,-2.2511873303317316,-1.0961561895269847,-2.1721498653785054
18,-0.011980196233350516,-2.110042406333829,0.5808451670626852,-1.1213260027901155,3.1548097257580876
19,1.6336661869618976,2.8561989863071298,-1.2398812783378297,0.7802813510316623,-1.7398613648952184
20,-1.2095151860243234,-0.47535389806715184,-3.1462120417072277,2.056456080841037,0.42831047448932374
21,-2.0690638920244266,-1.7883425873643835,0.804294518233736,-0.661397035747236,2.7269891253878384
22,-2.612305971300585,-0.2127579408951789,-0.8813759806803712,0.5202444047728649,-2.843081727786873
23,0.9431028788878257,0.5967130825649019,-1.9672217073939284,-2.6559056643099823,1.9572159597687875
24,0.592673574049734,-0.05189691916237908,-0.5288100651834242,-3.106224686514162,2.391186495498681
25,1.5673966948208238,-1.5683790350087419,-0.9647892931299934,-3.17716351878465,0.24138848020457881
26,-0.5369531892043099,-1.9867862817821478,-3.1893980344651642,0.9149360354150654,0.8689037760156755
27,-2.6861814859604265,-0.4947233897790297,2.6505871225922966,1.1118320445944128,-0.527157663559854
28,2.5878230609559,-1.2755889388289103,-0.6474975449962894,0.715550215976107,-2.597071327854223
29,-2.25529596381921,1.4825064984018703,-0.5339244302858298,0.14225917631633964,-2.9000864861715328
30,-2.856849352761663,-0.7729390774124347,-2.564730014074327,0.08431691914656238,0.8099552890660179
31,-0.7864207590998796,-2.466895730565434,2.1250293513993275,1.8015486001230434,-1.238806175824476
32,1.296513710093568,3.3354289440515976,-0.561051306610928,-1.0195069699172692,-1.3563896668592446
33,-0.5214690336686595,1.65920897346198,-3.0340540497765662,1.766391622812169,-0.8058984347927028
34,-0.29067935226352887,2.0272003974877655,-0.15100021438495353,1.5742258124849475,-3.050405889247348
35,-3.4745888500669646,0.6249788043978742,0.9412946969206155,-1.3608801140268005,-0.8936461412881833
36,-1.5074768497352034,-2.3535587331360377,-0.19392832034690186,-1.2507593611070509,2.566372471868031
37,-1.1967461289711214,-1.8109654180306787,-2.745230237896122,-0.9296951758871168,1.6992883152551337
38,-2.2806645735620656,2.376759964549806,-1.4873458894799867,1.7137793857764096,0.018536335856606818
