,0,1,2,3,4
0,-1.8725108523388991,-2.80595911535842,-0.9262723929298669,-1.7966689396054585,0.7309560358619509
1,-1.3854050727641878,2.294816520781928,2.126930612905078,-2.055045148959104,-0.2596642523191539
2,-0.7887502217080571,-0.23957620221965362,3.625341679422699,1.0036886723052596,-1.0816575648569213
3,-1.2141419892660437,2.641077689597059,-1.7258129714765296,0.02886758021715967,-2.1380608311527323
4,0.49017957504450627,1.5871442680281367,1.6299087548311577,-0.5118114474955873,-3.2128092924747085
5,-0.6952830886473911,-2.6605075337644855,2.710953512071936,1.0369647138654192,0.11711672385362118
6,-0.7359059995425308,-1.8655145411616934,0.5510867863245315,-3.179447756957373,-1.2512846084200098
7,-0.3205339064051232,-1.552161395341389,1.2289989685156013,-3.431894830529912,0.4468919614696605
8,3.2978048499291477,-0.3633111102029656,-0.2405439061770954,-1.8298395349375611,-1.2594896246366751
9,0.3592154676848165,-2.924764160573522,-1.1003789363467515,-0.023859316354319735,-2.470893721362401
10,-2.35511410890666,0.7633841584304766,0.7134329147771289,2.7094345264449697,1.4214992731995024
11,1.0015028496936833,-1.1019724776800799,2.964494968589486,2.223771431635351,-0.22194346474077858
12,-3.4880010161215758,-1.6188468953685482,-0.34216208866215436,0.9736239532391192,-0.3849222566335253
13,-1.180134032731466,-0.22651357575916314,-0.3582322817082564,-2.9764672073272194,-2.359721988038753
14,-1.53457503100906,-3.3865694842649123,-0.08852703005496251,1.3670896522459508,-0.5472252279646105
15,3.367429975892732,0.3249138914752252,0.8648362914517853,-0.3762595321853327,1.9145060130522173
16,3.06777839945758,-0.38490842949253096,1.2550974899576735,2.1479612867990454,0.5015713247800543
17,2.6599273219864115,-0.3260370138909788,2.671820058423507,0.7609464890346725,-1.0492018507202814
18,1.6731248564156378,-1.4808077593547038,-2.369214709854624,2.314391526684108,-0.19564026809512067
19,0.8526589118124605,-3.4515332636321316,-1.2055904150076393,1.114079865869463,-0.8156400639091402
20,-1.0203692214474331,2.4937816624104783,-0.8450189231261236,-2.825166135974273,0.21042574902076902
21,-0.01740469810773631,-3.556568515797719,1.6683685972696558,-0.14794772379989302,-0.7383597792317091
22,-2.266049348292843,-0.10601924958170741,-2.7098744984882934,1.8172471910028325,0.45604069890180543
23,0.7680269907932864,-0.7696910908284128,-3.5880022939863037,1.0261225654770276,-0.9439397147489041
24,3.1720752174761797,-1.8122244913605368,-1.3970927536627875,-0.6350526659393849,0.5464624019387817
25,2.582387388028375,-2.461313314125811,-1.1308124175348258,-1.3841489996710779,0.2803693473217088
26,0.06206857646654632,1.8278084108803014,-3.314942643952536,0.07160745662719976,1.2889109916479866
27,-2.042595861537935,-1.1372132474796979,2.733341726396691,-1.718554846372507,0.3316028089945927
28,-0.2846199391591619,-3.0203297615634237,-2.555559074886377,-0.3042951903936236,0.41607916736657663
29,-2.4798449853283255,-0.5421763275587391,-0.42905936059736316,0.31978113513777084,-3.044677613355913
30,-0.7894923776934784,-1.2708812299086527,2.0477965173965793,-1.4913405834764,2.7099806959542128
31,1.3350906316490325,-0.8702657543317261,0.9703031008140527,3.5371966893509206,0.08319853073185915
32,-0.8733471821102091,3.4516839820770837,-0.06393964369659573,1.6863118763938987,0.6894971826407109
33,-0.9250341871003571,-0.9414206333732843,2.050907095930701,-2.1461534368954616,-2.3336333158655242
34,-2.689351836935413,-1.1613738352625342,0.1513905824745933,-1.3285416918451263,-2.3729002036552242
35,-2.3744813698902667,-1.1828435040320915,-0.05692388580525029,-1.8379055865805225,-2.3625372367550233
36,1.5969939923823253,3.3640725359050756,-1.005667826266592,-0.9837201911594802,-0.39185835474229835
37,0.2577280634375886,-0.12726607475827226,-1.1473851510601134,-2.9778623491391247,-2.394414904781272
38,-2.1326532914138396,0.2715685010154761,-0.6262925349154244,-2.1102952496106386,-2.55586621481992
